id,city,shop_name,address,contact_phone,business_hours,ranking,overall_rating,reviews_count,review_category,visitor_rating,visitor_review
,哈尔滨,通乡商店,黑龙江省哈尔滨市香坊区红旗大街38号,"0451-55651264,85985330",全年 09:00-19:30,第71名,4.8 分,(12条点评),全部(12)◆很好(10)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,高端大气奢华，东西齐全，环境好
,哈尔滨,美视达眼镜(动力店),哈尔滨香坊区 和平路15号巴黎广场1楼1号门市(近体育街),45182126177,上午08:30—下午20:00,第72名,4.0 分,(16条点评),全部(16)◆很好(3)◆好(10)◆一般(3)◆差(0)◆很差(0)◆,,在乐松广场这开了很多年的一个眼镜店，产品齐全，环境一般非常还是不错的
,哈尔滨,万千百货(香坊万达店),哈尔滨市香坊区赣水路68号(近衡山路),45187717200,,第73名,4.7 分,(25条点评),全部(25)◆很好(17)◆好(8)◆一般(0)◆差(0)◆很差(0)◆,,在哈尔滨香坊区万达广场里面，卖的服装鞋帽都是大众货，比较便宜，质量也还行
,哈尔滨,乐买连锁超市(立汇美罗湾店),黑龙江省哈尔滨市香坊区军立街73号,45184678307,08:30-20:00,第74名,4.5 分,(8条点评),全部(8)◆很好(4)◆好(4)◆一般(0)◆差(0)◆很差(0)◆,,起家于哈尔滨的连锁经营超市品牌门店，日用百货为主，便民超市。
,哈尔滨,屈臣氏(秋林店),哈尔滨道里区 泰山运动城1楼(近船舶电子大厦，军工),,9:30-19:30,第75名,4.5 分,(44条点评),全部(44)◆很好(32)◆好(7)◆一般(3)◆差(1)◆很差(1)◆,,这家店东西很好，以后要经常来呀
,哈尔滨,百特米多多(文昌街店),哈尔滨南岗区 文昌街副118-6号(中德骨科医院旁),45186258411,每天8:00--20:00,第76名,5.0 分,(4条点评),全部(4)◆很好(4)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,零售聚集地  可以去那里看看  尝尝
,哈尔滨,鑫源鑫超市,哈尔滨道里区 安宁街副58-4号,13804568325,09：30-23：00,第77名,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,不算大的超市的了，商品还比较全的
,哈尔滨,保旺蟹庄(红旗大街店),哈尔滨香坊区 红旗大街205号,45158907118,8:00-17：00,第78名,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：4 服务：4,很好吃，前段时间和朋友去过，可以尝试
,哈尔滨,热风(道里万达店),哈尔滨道里区 友谊路187号万达广场C座1楼187号铺(近屈臣氏),45185981786,9：00——20:00,第79名,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,陪女朋友过来逛街，进来转转逛逛
,哈尔滨,美视达(建国店),哈尔滨道里区 哈药路227号,45184822250,09:00-20:00,第80名,4.0 分,(2条点评),全部(2)◆很好(1)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,哈尔滨算得上老牌的眼镜店，价格不便宜，但质量却越来越不怎么样！
,哈尔滨,金版民乐稻花香,哈尔滨香坊区 华北路立汇美罗湾三期c1栋1层2号门市(五常大米),4006363820,9:00——19:00,第81名,4.5 分,(4条点评),全部(4)◆很好(3)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,正宗的五常大米，非常好，价格也不贵。
,哈尔滨,德成斋商行,哈尔滨南岗区 西大直街71号(近教化电子大世界),45187553817,早8：30--晚19:00,第82名,4.7 分,(7条点评),全部(7)◆很好(5)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,经常来这里购买白酒，价格经济实惠
,哈尔滨,美体小铺(中央大街店),哈尔滨道里区 中央大街与友谊路交叉过街地下隧道里(近苏宁电器),45184598323,早9.30晚8.00,第83名,4.0 分,(3条点评),全部(3)◆很好(0)◆好(3)◆一般(0)◆差(0)◆很差(0)◆,,这家店铺的商品比较齐全，价格还比较实惠。
,哈尔滨,一米阳光(哈尔滨二店),哈尔滨道外区 南十六道街151号,18945070650,8:00-20:00,第84名,4.8 分,(6条点评),全部(6)◆很好(5)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,【服务】不错【环境】可以【商品】可以
,哈尔滨,唯爱(哈尔滨一店),哈尔滨南岗区 辽河路185号,18944667212,7:00-22:00,第85名,4.6 分,(5条点评),全部(5)◆很好(3)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,不错，挺好的一家店，东西都特别有特点
,哈尔滨,沃尔玛购物广场（友谊路店）,哈尔滨市道里区友谊路187号万达广场2-4楼,0451-85982000,,第86名,4.3 分,(20条点评),全部(20)◆很好(13)◆好(3)◆一般(3)◆差(0)◆很差(1)◆,,味道蛮好的，值得推荐的好地方，值得去看看哦
,哈尔滨,奥威斯商业广场,黑龙江省哈尔滨市南岗区红军街15号,0451-53009987,全年 09:00-20:00,第87名,5.0 分,(5条点评),全部(5)◆很好(5)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,奥威斯商业广场位于南岗商圈，是综合性的商业广场。货品价格不贵，老百姓购物的好去处。周边还有好吃、好玩儿的地方，是假期购物的好地方。
,哈尔滨,米兰站(奢侈品店),哈尔滨南岗区 香山路3号(近会展中心),,9:00-20:30,第88名,4.0 分,(8条点评),全部(8)◆很好(3)◆好(2)◆一般(3)◆差(0)◆很差(0)◆,,天气晴朗的时候带着家人一起去溜达溜达非常棒的选择
,哈尔滨,热风(哈西万达店),哈尔滨道里区 中兴路万达广场内,45186653738,9:00——20:00,第89名,4.5 分,(6条点评),全部(6)◆很好(3)◆好(3)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,刚开业去过一次，人很多，物美价廉。
,哈尔滨,家乐福(乐松购物广场店),哈尔滨市香坊区三大动力路8号乐松购物广场B1,45182155806,08:00—22:00,第90名,3.6 分,(41条点评),全部(41)◆很好(8)◆好(15)◆一般(14)◆差(1)◆很差(3)◆,商品：1 环境：1 服务：1,一点也不好  没到闭店时间呢  就不让进了
,哈尔滨,人和春天购物广场(石头道街店),黑龙江省哈尔滨市道里区石头道街98号,,9:00-17:30,第91名,4.3 分,(4条点评),全部(4)◆很好(2)◆好(1)◆一般(1)◆差(0)◆很差(0)◆,,环境特别好的一个购物中心。里面商品丰富，基本上主要的东西都有。既有高档的，也有潮牌。商场有些服务台，但服务不算到位。厕所比较干净。
,哈尔滨,秋林·里道斯食品(哈药路),哈尔滨道里区 哈药路503号,45184846578,08:00-19:30,第92名,4.2 分,(12条点评),全部(12)◆很好(7)◆好(2)◆一般(2)◆差(0)◆很差(1)◆,商品：5 环境：1 服务：2,态度极其恶劣服务态度太不好了！进门不爱答理拉个脸也不喜欢跟别人交流，还要不要坐品牌啊？
,哈尔滨,新世界百货(花园街店),哈尔滨市南岗区花园街403号,0451-53628888,全年 09:30-21:00,第93名,4.8 分,(16条点评),全部(16)◆很好(12)◆好(4)◆一般(0)◆差(0)◆很差(0)◆,,非常高档的商场，想要大品牌，可以去溜达。
,哈尔滨,万达广场(香坊店),黑龙江省哈尔滨市香坊区衡山路17号,4008158866,,第94名,4.5 分,(25条点评),全部(25)◆很好(13)◆好(11)◆一般(1)◆差(0)◆很差(0)◆,,开发区最大的商场，万达集团下属，餐饮，电影院、超市都有。
,哈尔滨,哈尔滨市道外区文化街区,黑龙江省哈尔滨市道外区靖宇街道华丰商场,,,第95名,4.6 分,(11条点评),全部(9)◆很好(5)◆好(4)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,来到哈尔滨很多人多是奔着中央大街、太阳岛去的。其实不妨来老道外看看、这是哈尔滨最初的区域、道里区南岗区都是延伸出去的。在这里你能找到哈尔滨的老味道、不挂牌匾的饭店、谈不上任何服务态度的苍蝇馆、便宜好吃的老市场、异域风情的巴洛克建筑。在这里能让你感受到浓浓的东北风。
,哈尔滨,潮品汇,哈尔滨南岗区红旗大街240号艺汇家3楼B区129室,13351916478,9：00—18:00,第96名,4.0 分,(6条点评),全部(6)◆很好(3)◆好(2)◆一般(0)◆差(0)◆很差(1)◆,商品：1 环境：1 服务：1,没看见有地方，手机还是错误，什么地方都没找到，
,哈尔滨,麻辣哈哈(学府店),哈尔滨南岗区 学府东四道街182号(近黑龙江大学),15636007068,每天10:00--22:00,第97名,4.8 分,(24条点评),全部(24)◆很好(18)◆好(6)◆一般(0)◆差(0)◆很差(0)◆,,为这难得的氛围和服务，我也必须来个好评，赞赞赞
,哈尔滨,富丽商场,黑龙江省哈尔滨市方正县中央大街290号,,7:40-17:30,第98名,4.8 分,(4条点评),全部(4)◆很好(3)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：3 服务：4,商品还可以.种类较多.一般中老年人会经常去的.不过缺少年轻人的sexy.建议多近一些年轻人的款式.整体还是可以的fighting
,哈尔滨,哈哈镜(康宁五道街),哈尔滨南岗区 康宁五道街,45182969994,每天9:00-9:00;24小时营业,第99名,5.0 分,(14条点评),全部(14)◆很好(14)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,总体还是不错的，价格也是挺不错的。
,哈尔滨,王府井购物中心(哈尔滨店),哈尔滨市道里区景江东路899号,0451-84320688,全年 09:30-21:30,第100名,4.7 分,(22条点评),全部(18)◆很好(14)◆好(3)◆一般(1)◆差(0)◆很差(0)◆,,群力地区最集中的商业区，这里曾经是与关东古巷相连的卖文玩艺术品的商场，现在改造成综合卖场王府井购物中心了。装修风格很时尚，功能强大齐全，吃喝玩乐购一体化，应了现在流行的“逛吃逛吃”模式。在这里最大的收获是看到了齐齐哈尔的十二忠拉面分号，还有老昌春饼开放式的后厨，有兴趣的朋友可以去看看体验一下！
,哈尔滨,宝岛眼镜(哈尔滨学府凯德店),哈尔滨南岗区学府路1-1号,45151662815,9:00——21:00,,4.5 分,(6条点评),全部(6)◆很好(3)◆好(3)◆一般(0)◆差(0)◆很差(0)◆,,眼镜品牌多了去了，环境不错不错的，服务不错的
,哈尔滨,百特米多多(安国街店),哈尔滨道里区 安国街113号(安国街与安升街交口),45187633757,9:00——20:00,,4.3 分,(3条点评),全部(3)◆很好(2)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,很好吃的东西，非常有特点的，值得推荐
,哈尔滨,曼哈顿商厦,哈尔滨市道里区透笼街58号,0451-83178686,全年 09:00-18:00,,4.8 分,(22条点评),全部(22)◆很好(18)◆好(3)◆一般(1)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,第一次来到这里感觉到美国 建筑好喜欢
,哈尔滨,周黑鸭,哈尔滨顾乡大街45号,,每天8:00-20:00,,4.7 分,(10条点评),全部(10)◆很好(8)◆好(1)◆一般(1)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,味道十足，很霸劲！非常好的味道！
,哈尔滨,大润发(宽桥街店),哈尔滨南岗区 宽桥街13号(近煌越巴蜀虾),,7:30~22:00,,4.6 分,(15条点评),全部(15)◆很好(10)◆好(4)◆一般(1)◆差(0)◆很差(0)◆,商品：5 环境：4 服务：4,离工作单位近，家也在附近，是我经常去的超市，他家的家用纸和小食品经常特价！！
,哈尔滨,永辉超市(万达广场哈尔滨哈西店),哈尔滨市南岗区中兴大道168号万达广场B1,,每天7：30--21：30,,4.4 分,(12条点评),全部(12)◆很好(9)◆好(1)◆一般(1)◆差(0)◆很差(1)◆,商品：5 环境：5 服务：5,很不错的超市，东西齐全，环境还可以，服务也可以，还能支持各种支付方式，经常有特价商品
,哈尔滨,束兰皮草广场(尚志大街店),黑龙江省哈尔滨市道里区尚志大街76号,45157683888,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,挺多款式的，女孩儿的最爱，买皮草到束兰
,哈尔滨,大润发（万达店）,哈尔滨市南岗区衡山路17号万达广场B1楼(近赣水路),,,,4.7 分,(46条点评),全部(46)◆很好(34)◆好(8)◆一般(4)◆差(0)◆很差(0)◆,,因为离这里较近，所以经常去，还是很不错的超市
,哈尔滨,美视达眼镜(先锋店),黑龙江省哈尔滨市南岗区先锋路282号,0451-82340266,09:00-20:00,,4.8 分,(8条点评),全部(8)◆很好(6)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,技术品质都过关的一家眼镜店，非常有名气
,哈尔滨,哈西万达广场,中兴大道168号,0451-87765815,周一至周日 09:30-21:00,,4.3 分,(8条点评),全部(7)◆很好(3)◆好(3)◆一般(1)◆差(0)◆很差(0)◆,,哈西万达广场位于哈尔滨热点区域哈西新区。哈西万达的落成真的极大的完善哈西新区区域配套，提高区域人民生活品质，完善了附近的商业功能，也提升商业档次，使哈西新区升级为哈尔滨新的城市中心。想当年附近真的木有什么上档次的购物中心。离哈尔滨 西高铁站非常近，经常去万达里面吃饭、看电影消磨时间，非常方便。
,哈尔滨,北京华联(金安国际店),哈尔滨道里区中央大街69号金安国际购物广场B1楼(近中央商城),,冬季：9：30-20：30夏季：9：30-21：30,,4.7 分,(7条点评),全部(7)◆很好(5)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,很大的超市，环境不错价格也还好
,哈尔滨,秋林里道斯食品（果戈里大街店）,哈尔滨市南岗区果戈里大街365-5号,,,,4.8 分,(46条点评),全部(46)◆很好(38)◆好(5)◆一般(3)◆差(0)◆很差(0)◆,,哈尔滨红肠在南方比较出名，但正是由于出名，所以品牌众多、良莠不齐。作为哈尔滨本地人，推荐三个牌子：一是秋林&#183;里道斯红肠，最出名的一个，记住，不是秋林红肠，而是里道斯红肠，也不在秋林公司卖，在旁边的秋林商厦卖。二是肉联红肠，老厂子有保障。三是商委红肠，本地人特别认。
,哈尔滨,革新街地下外贸服饰城,黑龙江省哈尔滨市南岗区果戈里大街88-2号,0451-82654343,,,4.9 分,(17条点评),全部(17)◆很好(16)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：4 服务：4,快捷购物服饰，季节型服饰，出口外單服饰快捷购物服饰，季节型服饰，出口外單服饰快捷购物服饰，季节型服饰，出口外單服饰快捷购物服饰，季节型服饰，出口外單服饰
,哈尔滨,家乐福(红旗Mall购物中心平房店),黑龙江省哈尔滨市平房区新疆大街117号红旗·Mall购物中心B1,,08:00~22:00,,4.4 分,(17条点评),全部(17)◆很好(9)◆好(7)◆一般(0)◆差(0)◆很差(1)◆,商品：5 环境：5 服务：5,挺不错的，关门比较晚，很方便。
,哈尔滨,名创优品(哈尔滨金爵万象店),黑龙江省哈尔滨市南岗区中兴左街2号(哈尔滨大街与中兴左街交叉口处)金爵万象商业广场B2,,周一至周日 09:30-21:00,,5.0 分,(6条点评),全部(6)◆很好(6)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,商品齐全 便宜 质量很好 价格优惠
,哈尔滨,美视达眼镜(通乡店),黑龙江省哈尔滨市香坊区红旗大街101号,,09:00-20:00,,5.0 分,(3条点评),全部(3)◆很好(3)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,种类很多聚集了很多眼镜店价格实惠
