id,city,food_name,likelihood_of_liking,restaurant_list,food_detail_link,food_image_link,food_description
,上海,锅贴,0,"苏小柳手工点心(康桥分院), 四如春食府, 山明餐厅, 宏玉方, 上海小南国(正大店), 汪记大王锅贴(成山路店)",https://you.ctrip.com/fooditem/shanghai2/7761264-p1.html,https://dimg04.c-ctrip.com/images/100j0k000000c4tbc59C3_R_220_140.jpg,锅贴是上海的传统亲民小吃，家常又美味。锅贴的形状各地不同，一般是呈细长饺子形，大多以猪肉为主料，配以不同的新鲜蔬菜。锅贴的底部一般都会煎得焦脆，但里面又汁多馅满，一口下去油香充满整个口腔，不仅美味，而且营养。
,上海,酱爆猪肝,0,"兰心餐厅(进贤路店), 海金滋(陕西南路店), 奶奶的味道(胶州路店), 洪齐林老镇, 人和馆(肇嘉浜路店), 做了不起的80后",https://you.ctrip.com/fooditem/shanghai2/7792316-p1.html,https://dimg04.c-ctrip.com/images/100i0k000000c45522189_R_220_140.jpg,酱爆猪肝作为传统的上海家常菜之一，制作方法讲究用大火快炒。上海有一句老话“猪肝下锅十八铲”，就是说在料理猪肝的时候，翻炒速度要迅速才能留住猪肝的鲜味。酱爆猪肝营养丰富又美味，还可以随意与主食搭配，比如作为浇头搭配面条食用，这样简单又传统的吃法深受大众喜爱。
,上海,四喜烤麸,0,"新苑私房菜·本帮菜(嘉善路店), 绿杨邨酒家直营店(江宁路店), 618餐厅(江文路店)",https://you.ctrip.com/fooditem/shanghai2/7807681-p1.html,https://dimg04.c-ctrip.com/images/1005080000003e09mE28C_R_220_140.jpg,四喜烤麸是一道上海名菜，无论是平日还是过年，吃粥或是拌面，总是会出现在上海人的餐桌上，没有比它更能勾起上海人馋虫的美食了。烤麸，不是豆制品，而是以生面筋为原料，经保温、发酵、高温蒸制而成，呈褐黄色，多气孔像海绵，所以能吸饱酱汁，口感松软有弹性。
,上海,鲜肉月饼,3,"王家沙点心店(南京西路总店), 泰康汤包馆(一楼店), 王宝和酒家(黄浦店), 金辰大酒店中餐厅（淮海路店）, 秋霞阁酒家",https://you.ctrip.com/fooditem/shanghai2/66400-p1.html,https://dimg04.c-ctrip.com/images/tg/355/558/928/7fd88d1493f34a52bd3cf6fff4a78ae2_R_220_140.jpg,苏鲜肉月饼，是江浙沪地区的传统特色小吃，多在中秋节期间比较火爆。鲜肉月饼的馅料是由一大团鲜肉组成，皮脆而粉，现卖的鲜肉月饼，薄薄的酥皮里包裹着新鲜猪肉，咬一口便有温热的汤汁渗出，热腾腾的美味无比！
,上海,白斩鸡,3,"索道农家菜, 金大妈农家乐(森林公园店), 泰煌鸡·上海白斩鸡鸡汤面(平凉店), 苏小柳手工点心(康桥分院), 本地人·圆味农家菜",https://you.ctrip.com/fooditem/shanghai2/7756049-p1.html,https://dimg04.c-ctrip.com/images/tg/312/317/197/70b50d3f3aa049ba88504aa50d9e52c9_R_220_140.jpg,白斩鸡，名称来源于它的制作方法，因制作时不加调味白煮而成，并且可以随时斩着吃，故称白斩鸡，又因其用料是三黄鸡（脚黄、皮黄、嘴黄），还称为三黄鸡。白斩鸡微黄的外皮鲜亮剔透，恰到好处的火候保留了原始的鲜美味道，入口爽脆滑嫩，鲜美的汁水令人满口留香，蘸上酱料，口感层次更加丰富。
,上海,葱油饼,0,"阿大葱油饼, 王记葱油饼(东诸安浜路店), 阿婆葱油饼, 穆氏葱油饼(武夷路店), 洪长兴(南京东路店), 膳道(虹口店)",https://you.ctrip.com/fooditem/shanghai2/7762883-p1.html,https://dimg04.c-ctrip.com/images/100t0k000000c41pj3D9A_R_220_140.jpg,葱油饼是上海地区的一种特色小吃，在上海属沪菜系，但全国各地均有葱油饼，且制作方法与配料均不一致。葱油饼不仅仅是上海人心中的街头小吃，也是能唤起他们儿时记忆的美食，一份葱油饼，外焦里酥、葱香油润，散发着猪油融化在里头的香气，成为了上海的知名小吃。
,上海,炸猪排,0,"潘国仙耳光馄饨(黄家阙路店), 弄堂小馄饨食府, 做了不起的80后, 长寿粗面馆(殷高西路店)",https://you.ctrip.com/fooditem/shanghai2/7777649-p1.html,https://dimg04.c-ctrip.com/images/10020k000000cblxpACD7_R_220_140.jpg,炸猪排是上海非常普遍的小吃 ，上海人对炸猪排有着特殊的感情，曾经的上海炸猪排也算是影响了一代人的口味偏好。上海人吃炸猪排，辣酱油是必不可少的，厚厚的酥脆猪排配上酸甜微辣的辣酱油，会让人食欲大开，带来味蕾的满足感。
,上海,草头圈子,22,"梦雅酒楼(红园路店), 梅园春晓·精致上海菜(静安大悦城店), 上海人家花样年华(虹口龙之梦店), 和记小菜(金玉兰店), 新苑私房菜·本帮菜(嘉善路店), 妈妈家, 绿波廊(豫园店)",https://you.ctrip.com/fooditem/shanghai2/7756038-p1.html,https://dimg04.c-ctrip.com/images/tg/955/433/784/da86041d50cc44c4952d1cc34bc41e6f_R_220_140.jpg,草头圈子实际上是生煸草头和红烧圈子这两道菜的结合体，“草头”指苜蓿，“圈子”则是猪直肠，两相搭配，以草头的清爽中和猪肠的油腻，大有“洗净铅华，摧刚为柔”的感觉。此菜红绿相间，色泽鲜亮，圈子酥烂软熟，肥而不腻，味道鲜美。
,上海,蝴蝶酥,0,,https://you.ctrip.com/fooditem/shanghai2/24200261-p1.html,https://dimg04.c-ctrip.com/images/tg/640/318/445/a29a35caa2de4e45a42aa3599ef1d249_R_220_140.jpg,和任何一种酥皮点心一样，蝴蝶酥为了做出层层酥皮，需要将裹住黄油的面皮反复的擀开、期间还要不停撒糖，一遍又一遍的糅合。然后放入烤箱里自由膨胀直至完全烤熟。刚出炉的蝴蝶酥，外皮上融化的糖粒带着棕褐色光泽，紧致匀称，口感扎实。
,上海,响油鳝糊,3,,https://you.ctrip.com/fooditem/shanghai2/7756440-p1.html,https://dimg04.c-ctrip.com/images/0105w120009gi057n482B_R_220_140.jpg,响油鳝糊是一道江南地区的特色传统名菜，属于苏帮菜。因鳝糊上桌后盘中油还在辟叭作响而得名。特点在于鳝肉鲜美、香味浓郁、开胃健脾。
,上海,油爆虾,0,,https://you.ctrip.com/fooditem/shanghai2/24653441-p1.html,https://dimg04.c-ctrip.com/images/0106g120009gi0ssb8CD2_R_220_140.jpg,油爆虾是一道特色传统名菜，属于上海菜、江苏菜。虾经油爆，表面油光润滑，虾壳薄亮透明，故又称“光明虾炙”；油爆虾分老爆、嫩爆两种。此菜是江南传统下酒佳品。2018年9月，被评为“中国菜”之上海十大经典名菜
,上海,辣肉面,0,,https://you.ctrip.com/fooditem/shanghai2/15568940-p1.html,https://dimg04.c-ctrip.com/images/01003120009gi0w2xEECB_R_220_140.jpg,辣肉面是典型的上海本帮特色面，上海人对与辣肉面的爱简直是根深蒂固的，几乎每个人的记忆里都有一碗让自己牵肠挂肚的辣肉面！
,青岛,椒盐虾虎,0,"振宇啤酒屋(台东店), 梦芙蓉青岛海鲜菜馆, 红太狼海鲜烧烤大排档, 开海红岛海鲜虾水饺(八大关店), 来之顺海鲜菜馆(栈桥店), 海岛渔村大酒店(云霄路店)",https://you.ctrip.com/fooditem/qingdao5/7890537-p1.html,https://dimg04.c-ctrip.com/images/100r0k000000c3x0f8C40_R_220_140.jpg,当地人饭桌上的家常菜肴，它来自盛产虾虎的胶州湾，是一种汁鲜肉嫩、营养丰富的海鲜。常以椒盐的料理手法展现，其味道浓郁，香飘四溢，肥壮的脑部满是膏脂，入口鲜甜嫩滑。
,青岛,海凉粉,2,"万鑫餐厅, 船歌·宴(闽江二路店), 小饭局大锅蒸海鲜灶台鱼(合肥路店), 老青岛川味居海鲜楼·海鲜大咖(栈桥店), 开海红岛海鲜虾水饺(八大关店), 海岛渔村大酒店(云霄路店), 俏胶东·胶东小海鲜, 这些年青岛本帮菜(宁夏路店)",https://you.ctrip.com/fooditem/qingdao5/7831879-p1.html,https://dimg04.c-ctrip.com/images/tg/132/652/136/7292749fda93473bb3c7e88835ca348a_R_220_140.jpg,海凉粉是青岛有名的小吃之一，以当地独有的海底冻菜熬制而成，如琼脂一般，其营养价值高，是夏季的一道清新可口的开胃凉菜。
,青岛,烧烤,0,"华中店(泰山路店), 东家正宗韩国炭烤肉, 胖太太四川麻辣排骨串(镇江路店), 春芳烧烤, 有家烧烤(洛阳路店)",https://you.ctrip.com/fooditem/qingdao5/7756798-p1.html,https://dimg04.c-ctrip.com/images/100w12000000sw9369EB7_R_220_140.jpg,素有“啤酒之城”称号的青岛啤酒与烧烤搭配，堪称人间美味。青岛人爱吃的烤串品种繁多，荤素搭配的相得益彰，海鲜的加入，为烧烤带来了丝丝鲜美，不拘泥于形式的撸串方式，深受食客青睐。
,青岛,鲅鱼饺子,0,"前海沿•老青岛家常菜(香港中路佳世客店), 粥全粥到·胶东海鲜家常菜(延吉路店), 三合园水饺(河南路店), 海岛渔村大酒店(云霄路店), 饺子蘸醋(芙蓉路店), 船歌鱼水饺(凯德MALL·新都心店), 渔老大野捕海鲜•鲅鱼水饺",https://you.ctrip.com/fooditem/qingdao5/9764378-p1.html,https://dimg04.c-ctrip.com/images/tg/702/994/680/52ea1c3f0e96414489b641f80a2ebb8d_R_220_140.jpg,在《舌尖上的中国3》中，晶莹剔透的鲅鱼饺子，一出场就吸引了人们的注意。鲅鱼肉嫩美，制作饺子时，将鲅鱼片下鱼肉切成适量的小块，放入调配料，慢工细制出餐桌上的美味。其鲜嫩纯正的口感令人回味无穷。
,青岛,三鲜锅贴,0,"宽鲜锅贴家常菜(李沧万达店), 高家锅贴, 王家灌汤锅贴铺(台东店), 牛牛锅贴, 正宗老沧口锅贴铺, 福星汇锅贴, 鑫三角三鲜锅贴",https://you.ctrip.com/fooditem/qingdao5/7815765-p1.html,https://dimg04.c-ctrip.com/images/100i12000000sp1lm78C3_R_220_140.jpg,青岛的传统名点。制作精巧，味道鲜美，内陷儿多以猪肉为主，添加多种辅料调制而成。皮子做的好坏，代表了师傅制作三鲜锅贴的水平，薄厚均匀的皮子，吃到嘴里香酥不腻，唇齿留香。
,青岛,排骨米饭,1,"青岭秘方排骨米饭(辽阳西路店), 京九排骨米饭(江西路店), 万和春排骨砂锅米饭(台东八路店), 辛记排骨米饭(曲阜路店), 金泰缘排骨米饭(大名路店), 新懒汉排骨(台东八路店), 伙伴排骨米饭(海门路店), 奉天排骨米饭老店(凯旋家园店)",https://you.ctrip.com/fooditem/qingdao5/45253-p1.html,https://dimg04.c-ctrip.com/images/tg/665/788/712/2da0c79e66534e9ea0200ee93972ea7d_R_220_140.jpg,排骨米饭是岛城独有的美食，其历史悠久，距今已有上百年的历史。以精选的优质食材搭配传统的烹饪手法，将排骨熬炖，保持其原有的鲜与香，做到肉不脱骨，入口即掉。如今排骨米饭已扬名四海，成为人们心中的美食。
,青岛,蛤蜊疙瘩汤,0,"前海沿·老青岛家常菜(延吉路万达店), 吕氏疙瘩汤光速厨房(李沧万达店), 小海仙海鲜菜馆(晓港名城店)",https://you.ctrip.com/fooditem/qingdao5/7938893-p1.html,https://dimg04.c-ctrip.com/images/100t12000000sq9wd2FB4_R_220_140.jpg,老青岛人偏爱的传统面食，面疙瘩软糯易消化，入口爽滑，蛤蜊肉鲜美肥嫩，富含多种微量元素，二者相融混合面汤，食之甘美醇厚，唇齿留香。
,青岛,崂山菇炖鸡,4,"渔港人家, 青岛乔木清宿, 海景花园大酒店·白果树餐厅青岛菜, 六号门酸菜鱼(徐州路店), 环海渔村, 新时代大酒店(仰口路店), 粥全粥到·青岛家常菜(新业广场店), 船歌鱼水饺(正阳路店)",https://you.ctrip.com/fooditem/qingdao5/34128-p1.html,https://dimg04.c-ctrip.com/images/tg/738/864/293/81e99509fbc34fa4bd0d2c6b625ea9de_R_220_140.jpg,崂山菇炖鸡是青岛代表菜之一。选用本地一年内的小公鸡，用高汤炖制而成。鸡和崂山菇合炖，鲜美是自不必说的。此菜品的特点是：仔鸡入口鲜嫩，崂山菇爽滑，汤浓味鲜。
,青岛,虾仁馄饨,0,"辛哥烤肉(江西路店), 福萍馄饨, 连记馄饨(万佳广场店), 好美味砂锅馄饨馆(上清路店), 琴岛顺天馄饨(营口路市场店)",https://you.ctrip.com/fooditem/qingdao5/7773603-p1.html,https://dimg04.c-ctrip.com/images/100w0k000000cah1oAB84_R_220_140.jpg,汤头香浓、皮薄馅足的虾仁馄饨是当地有名的家常小吃。因为靠海的关系，馄饨里的虾仁个大体肥且肉质Q弹嫩韧，出锅时，因为有了虾皮和紫菜的加入，其味道愈发鲜美。
,青岛,甜沫,0,"大邱大包, 宽鲜锅贴家常菜(利群金鼎店), 东方饭店·东部早茶店(国信店), 老方子馅饼粥(台东店), 王家灌汤锅贴铺(台东店), 老地摊",https://you.ctrip.com/fooditem/qingdao5/7885223-p1.html,https://dimg04.c-ctrip.com/images/100l0k000000c4rroB00D_R_220_140.jpg,甜沫不甜，是一种以小米面为主，搭配时令蔬菜、炸豆腐泡块、花生米等食材慢火熬煮而成的咸粥。据传，甜沫起源于豫北，流传至山东后逐步演化成现在颇受人们喜爱的鲁味粥食，已有几百年的历史，一直滋润着当地人的味蕾。
,青岛,辣炒蛤蜊,0,,https://you.ctrip.com/fooditem/qingdao5/24117453-p1.html,https://dimg04.c-ctrip.com/images/100e10000000p6n2434F6_R_220_140.jpg,辣炒蛤蜊是青岛十大特色小吃之一。其肉质鲜美，入口弹韧生香，且富含多种微量元素，营养极其丰富，是当地居民常吃的海产。
,青岛,酱猪蹄,0,"青岛复盛大酒店·餐厅(民航路店), 顺和大渔港(崂山区店), 茶苑渔村(茶苑海口路店)",https://you.ctrip.com/fooditem/qingdao5/7776302-p1.html,https://dimg04.c-ctrip.com/images/tg/436/679/727/4a247ae852604b7193cf783dda0fc7c0_R_220_140.jpg,酱猪蹄是一道传统名菜，在多个大菜系中都有记载。自传入山东后，便吸收了当地独有的饮食文化，以其恰达好处的猪蹄骨肉分离，软烂又有嚼劲的口感，以及丰富的胶原蛋白俘获了一大批粉丝，发展成青岛人民喜爱的菜肴。
,青岛,大虾烧白菜,0,"山海菜馆·台青小馆(栈桥店), 万鑫餐厅, 青岛饭店, 春和楼, 海岛渔村大酒店(云霄路店)",https://you.ctrip.com/fooditem/qingdao5/7939628-p1.html,https://dimg04.c-ctrip.com/images/tg/410/631/260/c04464ffe9f94b148220e5141224617f_R_220_140.jpg,鲁菜中的经典之作，选取对虾、白菜为主要原料，讲究荤素搭配，汁多味甜的白菜吸收了虾的汤水，鲜味得到了进一步的提升。以家常菜的食材，烹制出不平凡的味道。
,青岛,葱烧海参,0,,https://you.ctrip.com/fooditem/qingdao5/7762707-p1.html,https://dimg04.c-ctrip.com/images/0105b120009odg9viFBA9_R_220_140.png,海参同人参、燕窝、鱼翅齐名，是世界八大珍品之一，葱烧海参是一道很有名的鲁菜。清鲜的海参和精炖数小时的鸡汤，调以酱油、黄酒、醋等，小火收汁即成。“以浓攻浓”浓汁、浓味入其里，浓色表其外，色香味俱全，香浓四溢。
,青岛,脂渣,0,,https://you.ctrip.com/fooditem/qingdao5/21853488-p1.html,https://dimg04.c-ctrip.com/images/0106n120009odh7a46BB0_R_220_140.png,脂渣是青岛特色美食，营养丰富，味道香浓。取瘦多肥少的猪五花肉，经过切割、炼、以食盐入味，而后进行压缩，把多余的油脂炼出来，新鲜的脂渣口感比较酥脆，肉香浓郁、口感酥脆、老少皆宜。
,青岛,香酥鸡,0,,https://you.ctrip.com/fooditem/qingdao5/7762627-p1.html,https://dimg04.c-ctrip.com/images/tg/650/399/164/03a3f0765d184e6cbc817c8b97d65401_R_220_140.jpg,香酥鸡是鲁菜中的经典之作，盛行于青岛。正宗的香酥鸡选用高汤蒸熟的笋母鸡，将母鸡去骨留皮之后，经卤制和油炸等工艺料理而成。食用时，外皮焦脆，肉质香嫩的鸡肉常与椒盐伴食，入口唇齿留香。
,青岛,笔管鱼,0,,https://you.ctrip.com/fooditem/qingdao5/24029252-p1.html,https://dimg04.c-ctrip.com/images/10051a0000019mcoe83F0_R_220_140.jpg,笔管鱼因逃生速度特别快，所以青岛当地人又称它为“海兔子”。它的肉质润滑、富有弹性，通常整体入菜，保持原有的造型，适宜于炝、爆炒等烹调方法成菜。
,青岛,豆腐脑,0,,https://you.ctrip.com/fooditem/qingdao5/24193159-p1.html,https://dimg04.c-ctrip.com/images/100a1a0000019l64217CB_R_220_140.jpg,青岛风味的豆腐脑，其恰到好处的卤汁，搭配虾皮、咸菜、肉丁，再添加上自制的辣油，轻轻搅拌后入口，嫩滑的食材缓缓地流动在唇齿间，各式配料让这份细腻的口感更加丰富。
